accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,no_purchase,high_returns,short_sessions,churn_score,churn_risk
2017-03-20 15:01:40.275,4931,TCP  ,188.32.52.136,579,Android App,,Female,IT,Normal,English,0.0,Yes,1140.304,Debit Card,True,True,False,2,True
2017-03-20 15:01:40.317,1774,TCP  ,188.32.55.27,540,Android App,,Male,JP,Normal,English,0.0,Yes,25.088,Cash,True,True,True,3,True
2017-03-20 15:01:40.552,4469,TCP  ,188.40.112.210,515,Mozilla Firefox,,Male,CA,Normal,English,0.0,Yes,56.924,Cash,True,True,False,2,True
2017-03-20 15:01:42.143,4122,TCP  ,188.40.112.210,639,Android App,,Female,IN,Normal,English,0.0,Yes,10.605,Debit Card,True,True,False,2,True
2017-03-20 15:01:41.058,4423,TCP  ,188.40.112.210,3185,Chrome,,Female,IT,Premium,English,0.0,Yes,21.21,Debit Card,True,True,False,2,True
2017-03-20 14:59:54.331,4623,TCP  ,188.4.255.252,231,IOS App,,Female,US,Premium,English,0.0,Yes,114.688,Debit Card,True,True,False,2,True
2017-03-20 14:59:54.331,3324,TCP  ,188.4.54.160,7835,IOS App,,Female,NO,Premium,German,0.0,Yes,56.924,Credit Card,True,True,False,2,True
2017-03-20 15:02:00.615,4491,TCP  ,188.50.72.114,3185,Microsoft Edge,,Male,US,Premium,English,0.0,Yes,945.0,Credit Card,True,True,False,2,True
2017-03-20 15:02:09.653,4542,TCP  ,188.64.182.236,2163,Safari,,Male,AT,Premium,Russian,0.0,Yes,19.6125,Cash,True,True,False,2,True
2017-03-20 15:02:25.531,2277,TCP  ,188.71.217.142,2637,Others,,Female,IT,Premium,Arabic,0.0,Yes,1140.304,Debit Card,True,True,True,3,True
2017-03-20 15:05:20.445,1911,TCP  ,188.71.224.155,300,Others,,Female,US,Premium,English,0.0,Yes,945.0,Cash,True,True,True,3,True
2017-03-20 15:05:18.246,4564,TCP  ,188.80.82.184,5065,Safari,,Female,IN,Premium,Portuguese,0.0,Yes,4725.0,Others,True,True,False,2,True
2017-03-20 15:05:41.563,4834,TCP  ,188.86.116.181,40,Safari,,Female,GB,Premium,Spanish,0.0,Yes,114.688,Cash,True,True,False,2,True
2017-03-20 15:02:39.800,3163,TCP  ,189.103.54.260,2163,IOS App,,Female,JP,Premium,English,0.0,Yes,945.0,Cash,True,True,True,3,True
2017-03-20 15:02:39.800,3343,TCP  ,189.114.45.33,3305,IOS App,,Male,US,Premium,English,0.0,Yes,2677.5,Others,True,True,False,2,True
2017-03-20 15:05:42.825,1776,TCP  ,189.204.177.122,2917,Others,,Male,IN,Premium,English,0.0,Yes,1425.38,Cash,True,True,True,3,True
2017-03-20 15:03:05.088,4963,TCP  ,189.233.246.256,2279,Mozilla Firefox,,Female,IT,Premium,English,0.0,Yes,114.688,Others,True,True,False,2,True
2017-03-20 15:06:06.492,4763,TCP  ,189.82.163.159,2889,Android App,,Male,US,Premium,Portuguese,0.0,Yes,1140.304,Cash,True,True,False,2,True
2017-03-20 15:06:06.492,2115,TCP  ,189.89.24.256,3745,Android App,,Female,US,Premium,Portuguese,0.0,Yes,675.18,Cash,True,True,True,3,True
2017-03-20 15:03:17.092,2914,TCP  ,190.113.211.737,2399,Android App,,Male,AR,Premium,English,0.0,Yes,1425.38,Debit Card,True,True,True,3,True
2017-03-20 15:03:24.908,4566,TCP  ,190.117.79.24,3185,Android App,,Male,IT,Premium,English,0.0,Yes,80.64,Debit Card,True,True,False,2,True
2017-03-20 15:03:34.549,4744,TCP  ,190.156.148.154,2283,Android App,,Female,KR,Premium,English,0.0,Yes,4725.0,Cash,True,True,False,2,True
2017-03-20 15:03:38.564,1899,TCP  ,190.159.221.51,3185,Chrome,,Male,IT,Premium,English,0.0,Yes,7.322,Others,True,True,True,3,True
2017-03-20 15:03:46.304,4233,TCP  ,190.160.64.217,1285,Mozilla Firefox,,Male,JP,Premium,English,0.0,Yes,2677.5,Credit Card,True,True,False,2,True
2017-03-20 15:04:01.856,2811,TCP  ,190.238.107.10,3185,Chrome,,Male,CH,Premium,English,0.0,Yes,675.18,Debit Card,True,True,True,3,True
2017-03-20 15:04:21.099,3003,TCP  ,190.83.145.19,2267,Microsoft Edge,,Male,RU,Premium,English,0.0,Yes,1140.304,Credit Card,True,True,True,3,True
2017-03-20 15:04:40.559,4761,TCP  ,191.101.61.25,702,Others,,Male,JP,Normal,English,0.0,Yes,1425.38,Cash,True,True,False,2,True
2017-03-20 15:04:40.560,2086,TCP  ,191.113.65.10,515,Others,,Male,PL,Normal,English,0.0,Yes,225.06,Credit Card,True,True,True,3,True
2017-03-20 15:04:42.960,3649,TCP  ,191.161.81.28,1285,Others,,Male,AT,Premium,Portuguese,0.0,Yes,450.12,Debit Card,True,True,False,2,True
2017-03-20 15:07:30.969,4757,TCP  ,191.251.151.154,2889,Safari,,Female,AR,Premium,English,0.0,Yes,21.21,Cash,True,True,False,2,True
2017-03-20 15:05:00.002,3283,TCP  ,191.43.27.27,1632,Safari,,Female,CA,Premium,Portuguese,0.0,Yes,10.983,Credit Card,True,True,False,2,True
2017-03-20 15:05:00.002,4776,TCP  ,191.53.70.240,2545,Safari,,Male,CA,Premium,Portuguese,0.0,Yes,56.924,Cash,True,True,False,2,True
2017-03-20 15:05:02.434,3114,TCP  ,191.54.10.236,3185,IOS App,,Female,CH,Premium,Portuguese,0.0,Yes,56.924,Cash,True,True,True,3,True
2017-03-20 15:05:11.248,2373,TCP  ,191.82.113.124,1285,Microsoft Edge,,Female,IT,Premium,Spanish,0.0,Yes,114.688,Others,True,True,True,3,True
2017-03-20 15:07:56.408,4481,TCP  ,191.96.253.115,106,Chrome,,Female,CA,Premium,English,0.0,Yes,2700.765,Credit Card,True,True,False,2,True
2017-03-20 15:04:00.243,3382,TCP  ,192.104.218.62,355,Chrome,,Female,PL,Premium,English,0.0,Yes,225.06,Others,True,True,False,2,True
2017-03-20 15:08:18.800,3516,TCP  ,192.119.3.204,3005,Others,,Female,KR,Premium,English,0.0,Yes,450.12,Credit Card,True,True,False,2,True
2017-03-20 15:05:38.999,3605,TCP  ,192.136.210.253,2267,Mozilla Firefox,,Male,AR,Premium,English,0.0,Yes,56.8125,Cash,True,True,False,2,True
2017-03-20 15:08:37.545,4105,TCP  ,192.154.116.208,2957,Mozilla Firefox,,Female,KR,Premium,English,0.0,Yes,1140.304,Debit Card,True,True,False,2,True
2017-03-20 15:06:05.028,2565,TCP  ,192.157.236.188,2267,Android App,,Male,RU,Premium,English,0.0,Yes,8.211,Debit Card,True,True,True,3,True
2017-03-20 15:06:15.328,4013,TCP  ,192.161.171.199,2383,Android App,,Male,GB,Premium,English,0.0,Yes,225.06,Cash,True,True,False,2,True
2017-03-20 15:06:36.305,4499,TCP  ,192.161.59.228,340,Android App,,Female,CN,Premium,English,0.0,Yes,1425.38,Credit Card,True,True,False,2,True
2017-03-20 15:06:40.598,4148,TCP  ,192.170.156.131,589,Chrome,,Female,CN,Normal,English,0.0,Yes,3780.0,Cash,True,True,False,2,True
2017-03-20 15:09:35.978,3692,TCP  ,192.184.0.386,3794,Mozilla Firefox,,Female,JP,Premium,English,0.0,Yes,15.69,Credit Card,True,True,False,2,True
2017-03-20 15:09:43.316,2516,TCP  ,192.186.147.389,240,Mozilla Firefox,,Male,US,Premium,English,0.0,Yes,1140.304,Debit Card,True,True,True,3,True
2017-03-20 15:05:23.461,1885,TCP  ,192.186.156.198,534,Chrome,,Male,RU,Premium,English,0.0,Yes,130.112,Cash,True,True,True,3,True
2017-03-20 15:06:47.461,4080,TCP  ,192.186.156.203,2163,IOS App,,Female,US,Premium,English,0.0,Yes,56.924,Cash,True,True,False,2,True
2017-03-20 15:07:07.842,2290,TCP  ,192.187.126.154,3185,Microsoft Edge,,Male,RU,Premium,English,0.0,Yes,10.605,Credit Card,True,True,True,3,True
2017-03-20 15:07:07.842,4197,TCP  ,192.187.126.154,2267,Microsoft Edge,,Female,SE,Premium,Japanese,0.0,Yes,16.422,Cash,True,True,False,2,True
2017-03-20 15:07:32.946,4855,TCP  ,192.198.241.216,1285,Safari,,Male,PL,Premium,English,0.0,Yes,15.69,Cash,True,True,False,2,True
2017-03-20 15:07:28.686,4517,TCP  ,192.199.249.218,3185,Others,,Female,PL,Premium,English,0.0,Yes,10.983,Credit Card,True,True,False,2,True
2017-03-20 15:07:40.326,3122,TCP  ,192.206.56.7,702,Others,,Female,CO,Normal,English,0.0,Yes,45.45,Cash,True,True,True,3,True
2017-03-20 15:07:40.326,3677,TCP  ,192.208.244.35,586,Others,,Female,PL,Normal,English,0.0,Yes,1425.38,Cash,True,True,False,2,True
2017-03-20 15:07:40.326,2297,TCP  ,192.210.144.109,556,Others,,Female,JP,Normal,English,0.0,Yes,7.322,Cash,True,True,True,3,True
2017-03-20 15:10:31.374,2999,TCP  ,192.210.167.158,3603,Safari,,Female,CN,Premium,English,0.0,Yes,675.18,Others,True,True,True,3,True
2017-03-20 15:07:42.238,2464,TCP  ,192.210.167.66,639,IOS App,,Female,US,Normal,English,0.0,Yes,675.18,Others,True,True,True,3,True
2017-03-20 15:07:42.293,2781,TCP  ,192.210.203.172,614,Microsoft Edge,,Female,CN,Normal,English,0.0,Yes,19.6125,Cash,True,True,True,3,True
2017-03-20 15:07:39.323,4210,TCP  ,192.216.61.108,2267,IOS App,,Male,CN,Premium,English,0.0,Yes,3780.0,Credit Card,True,True,False,2,True
2017-03-20 15:07:42.025,4362,TCP  ,192.223.242.27,3185,IOS App,,Male,US,Premium,English,0.0,Yes,2280.646,Cash,True,True,False,2,True
2017-03-20 15:07:42.025,4060,TCP  ,192.227.136.214,2163,IOS App,,Female,PL,Premium,English,0.0,Yes,225.06,Cash,True,True,False,2,True
2017-03-20 15:07:47.363,3225,TCP  ,192.227.136.214,2163,IOS App,,Female,US,Premium,English,0.0,Yes,56.924,Debit Card,True,True,True,3,True
2017-03-20 15:08:01.020,4165,TCP  ,192.227.207.123,1285,Chrome,,Male,US,Premium,English,0.0,Yes,15.69,Debit Card,True,True,False,2,True
2017-03-20 15:08:07.561,2467,TCP  ,192.227.241.2,2267,Others,,Female,US,Premium,English,0.0,Yes,80.64,Others,True,True,True,3,True
2017-03-20 15:08:48.001,3464,TCP  ,192.243.80.67,3185,Android App,,Female,JP,Premium,English,0.0,Yes,162.64,Credit Card,True,True,False,2,True
2017-03-20 15:09:21.938,4668,TCP  ,192.3.195.116,3237,Mozilla Firefox,,Female,IT,Premium,English,0.0,Yes,450.12,Debit Card,True,True,False,2,True
2017-03-20 15:09:34.866,3049,TCP  ,192.3.233.1109,2267,IOS App,,Male,PR,Premium,English,0.0,Yes,1425.38,Cash,True,True,True,3,True
2017-03-20 15:09:45.720,3503,TCP  ,192.3.247.226,2267,Microsoft Edge,,Male,IT,Premium,English,0.0,Yes,16.422,Cash,True,True,False,2,True
2017-03-20 15:09:53.862,3997,TCP  ,192.34.240.17,2267,Microsoft Edge,,Female,PL,Premium,English,0.0,Yes,10.983,Cash,True,True,False,2,True
2017-03-20 15:12:38.840,2576,TCP  ,192.35.46.7,5561,Safari,,Female,PL,Premium,English,0.0,Yes,450.12,Others,True,True,True,3,True
2017-03-20 15:10:02.233,4846,TCP  ,192.40.194.147,3185,Safari,,Male,CA,Premium,English,0.0,Yes,2700.765,Others,True,True,False,2,True
2017-03-20 15:10:03.131,3987,TCP  ,192.40.92.119,2163,Others,,Female,JP,Premium,English,0.0,Yes,162.64,Debit Card,True,True,False,2,True
2017-03-20 15:10:11.297,1755,TCP  ,192.40.93.188,3185,Others,,Male,CA,Premium,English,0.0,Yes,3.661,Credit Card,True,True,True,3,True
2017-03-20 15:10:12.861,3517,TCP  ,192.40.93.37,3185,Others,,Female,CN,Premium,English,0.0,Yes,675.18,Credit Card,True,True,False,2,True
2017-03-20 15:10:22.252,4226,TCP  ,192.44.63.163,340,Safari,,Female,CN,Premium,English,0.0,Yes,225.06,Cash,True,True,False,2,True
2017-03-20 15:13:22.121,4402,TCP  ,192.69.254.174,226,Safari,,Female,AT,Premium,English,0.0,Yes,675.18,Debit Card,True,True,False,2,True
2017-03-20 15:10:23.268,1886,TCP  ,192.80.185.487,2163,Microsoft Edge,,Male,CN,Premium,English,0.0,Yes,675.18,Others,True,True,True,3,True
2017-03-20 15:13:24.137,4010,TCP  ,192.8.40.45,3249,Microsoft Edge,,Female,CN,Premium,English,0.0,Yes,10.605,Debit Card,True,True,False,2,True
2017-03-20 15:13:24.137,2751,TCP  ,192.81.225.252,2261,Microsoft Edge,,Female,US,Premium,English,0.0,Yes,19.6125,Debit Card,True,True,True,3,True
2017-03-20 15:10:29.292,4402,TCP  ,192.95.17.130,3185,IOS App,,Male,PL,Premium,English,0.0,Yes,450.12,Debit Card,True,True,False,2,True
2017-03-20 15:10:40.306,3023,TCP  ,192.95.38.239,556,IOS App,,Female,US,Normal,English,0.0,Yes,162.64,Debit Card,True,True,True,3,True
2017-03-20 15:10:40.306,3430,TCP  ,192.95.38.239,515,Chrome,,Male,CA,Normal,English,0.0,Yes,130.112,Credit Card,True,True,False,2,True
2017-03-20 15:10:40.554,3241,TCP  ,192.95.38.239,702,Chrome,,Female,CN,Normal,English,0.0,Yes,10.983,Debit Card,True,True,True,3,True
2017-03-20 15:10:33.280,2648,TCP  ,192.95.42.48,3249,Chrome,,Male,CO,Premium,English,0.0,Yes,1425.38,Credit Card,True,True,True,3,True
2017-03-20 15:10:33.280,1649,TCP  ,192.99.147.207,2267,Chrome,,Male,US,Premium,English,0.0,Yes,675.18,Credit Card,True,True,True,3,True
2017-03-20 15:10:50.489,4619,TCP  ,192.99.20.56,340,Others,,Female,CH,Premium,English,0.0,Yes,7.322,Cash,True,True,False,2,True
2017-03-20 15:11:02.134,4518,TCP  ,192.99.6.22,3185,Mozilla Firefox,,Female,IT,Premium,English,0.0,Yes,130.112,Credit Card,True,True,False,2,True
2017-03-20 15:11:12.129,2387,TCP  ,193.120.161.12,3185,Android App,,Female,PL,Premium,English,0.0,Yes,450.12,Cash,True,True,True,3,True
2017-03-20 15:11:40.267,2106,TCP  ,193.160.224.140,1724,Android App,,Female,US,Normal,Russian,0.0,Yes,80.64,Cash,True,True,True,3,True
2017-03-20 15:11:40.599,4438,TCP  ,193.169.125.96,561,Android App,,Female,CN,Normal,Spanish,0.0,Yes,28.462,Credit Card,True,True,False,2,True
2017-03-20 15:11:32.819,4730,TCP  ,193.172.1.200,3185,Mozilla Firefox,,Female,AU,Premium,English,0.0,Yes,7.322,Cash,True,True,False,2,True
2017-03-20 15:11:40.880,2386,TCP  ,193.19.114.138,2267,Mozilla Firefox,,Female,IT,Premium,English,0.0,Yes,143.36,Cash,True,True,True,3,True
2017-03-20 15:11:53.789,2757,TCP  ,193.19.119.9,2179,Chrome,,Male,NO,Premium,Russian,0.0,Yes,675.18,Others,True,True,True,3,True
2017-03-20 15:12:01.387,2396,TCP  ,193.194.125.44,3185,Chrome,,Female,RU,Premium,Spanish,0.0,Yes,21.21,Debit Card,True,True,True,3,True
2017-03-20 15:12:15.646,3731,TCP  ,193.211.223.218,1285,IOS App,,Male,IT,Premium,English,0.0,Yes,450.12,Credit Card,True,True,False,2,True
2017-03-20 15:12:11.232,2761,TCP  ,193.22.89.8,3185,IOS App,,Female,US,Premium,English,0.0,Yes,450.12,Credit Card,True,True,True,3,True
2017-03-20 15:12:15.442,1628,TCP  ,193.235.140.216,2163,Microsoft Edge,,Male,IT,Premium,norwegian,0.0,Yes,91.485,Cash,True,True,True,3,True
2017-03-20 15:13:27.117,3183,TCP  ,193.239.143.107,329,Microsoft Edge,,Female,PL,Premium,Russian,0.0,Yes,1140.304,Debit Card,True,True,True,3,True
2017-03-20 15:12:21.224,2593,TCP  ,193.240.159.40,3185,Microsoft Edge,,Female,IT,Premium,English,0.0,Yes,10.983,Cash,True,True,True,3,True
2017-03-20 15:12:36.375,2860,TCP  ,193.251.37.214,3185,Others,,Male,NO,Premium,English,0.0,Yes,130.112,Credit Card,True,True,True,3,True
2017-03-20 15:12:51.913,2336,TCP  ,193.253.194.84,2319,Others,,Male,JP,Premium,English,0.0,Yes,91.485,Cash,True,True,True,3,True
2017-03-20 15:13:04.394,4583,TCP  ,193.48.246.20,3185,IOS App,,Male,IN,Premium,French,0.0,Yes,16.422,Others,True,True,False,2,True
2017-03-20 15:13:23.064,4643,TCP  ,194.100.176.9,3145,Chrome,,Female,RU,Premium,English,0.0,Yes,143.36,Credit Card,True,True,False,2,True
2017-03-20 15:13:40.307,3177,TCP  ,194.126.117.176,586,Chrome,,Female,US,Normal,Spanish,0.0,Yes,675.18,Credit Card,True,True,True,3,True
2017-03-20 15:13:40.553,3178,TCP  ,194.129.64.57,702,Chrome,,Female,US,Normal,English,0.0,Yes,2280.646,Credit Card,True,True,True,3,True
2017-03-20 15:13:40.814,1511,TCP  ,194.144.67.182,340,Others,,Female,CA,Premium,German,0.0,Yes,80.64,Cash,True,True,True,3,True
2017-03-20 15:13:42.292,4846,TCP  ,194.150.65.219,614,Mozilla Firefox,,Male,AR,Normal,Spanish,0.0,Yes,3.661,Credit Card,True,True,False,2,True
2017-03-20 15:13:35.846,2745,TCP  ,194.152.36.302,2423,Mozilla Firefox,,Male,CA,Premium,Russian,0.0,Yes,1425.38,Others,True,True,True,3,True
2017-03-20 15:13:46.456,2056,TCP  ,194.153.1.169,2617,Mozilla Firefox,,Male,CN,Premium,English,0.0,Yes,225.06,Debit Card,True,True,True,3,True
2017-03-20 15:13:46.456,1754,TCP  ,194.153.4.29,1755,Android App,,Male,AT,Premium,English,0.0,Yes,162.64,Cash,True,True,True,3,True
2017-03-20 15:16:43.158,1886,TCP  ,194.154.207.154,277,Android App,,Male,US,Premium,English,0.0,Yes,675.18,Others,True,True,True,3,True
2017-03-20 15:16:56.094,3400,TCP  ,194.168.91.168,120,Android App,,Male,IN,Premium,English,0.0,Yes,2677.5,Others,True,True,False,2,True
2017-03-20 15:17:09.743,4506,TCP  ,194.176.111.65,152,Android App,,Male,JP,Premium,Russian,0.0,Yes,130.112,Others,True,True,False,2,True
2017-03-20 15:14:03.844,3567,TCP  ,194.186.201.60,2267,Android App,,Female,JP,Premium,English,0.0,Yes,675.18,Cash,True,True,False,2,True
2017-03-20 15:17:14.687,2338,TCP  ,194.187.251.9,120,Android App,,Male,US,Premium,English,0.0,Yes,1425.38,Debit Card,True,True,True,3,True
2017-03-20 15:14:18.894,4078,TCP  ,194.206.87.203,1345,Android App,,Female,NO,Premium,French,0.0,Yes,1620.459,Cash,True,True,False,2,True
2017-03-20 15:14:16.279,2211,TCP  ,194.213.201.83,1678,Mozilla Firefox,,Male,MX,Premium,English,0.0,Yes,450.1275,Others,True,True,True,3,True
2017-03-20 15:14:16.279,3902,TCP  ,194.213.201.83,4509,Mozilla Firefox,,Female,CA,Premium,English,0.0,Yes,225.06,Cash,True,True,False,2,True
2017-03-20 15:19:22.316,3370,TCP  ,194.44.221.16,492,IOS App,,Female,CA,Premium,Russian,0.0,Yes,675.18,Others,True,True,False,2,True
2017-03-20 15:16:40.273,4481,TCP  ,194.44.253.835,589,Microsoft Edge,,Female,AR,Normal,Russian,0.0,Yes,1425.38,Credit Card,True,True,False,2,True
2017-03-20 15:16:40.276,2463,TCP  ,194.44.57.157,579,Microsoft Edge,,Male,DE,Normal,Russian,0.0,Yes,19.6125,Credit Card,True,True,True,3,True
2017-03-20 15:16:40.304,3527,TCP  ,194.53.33.7,702,Safari,,Female,US,Normal,English,0.0,Yes,91.485,Credit Card,True,True,False,2,True
2017-03-20 15:16:40.611,2792,TCP  ,194.73.185.138,561,Others,,Female,SE,Normal,English,0.0,Yes,143.36,Debit Card,True,True,True,3,True
2017-03-20 15:15:38.522,4027,ICMP ,194.75.92.85,120,Others,,Male,ZA,Premium,English,0.0,Yes,225.06,Cash,True,True,False,2,True
2017-03-20 15:15:38.523,2377,ICMP ,194.78.243.224,120,Others,,Male,CA,Premium,English,0.0,Yes,2280.646,Cash,True,True,True,3,True
2017-03-20 15:16:58.885,2358,TCP  ,194.78.250.256,1285,Others,,Female,AT,Premium,English,0.0,Yes,1140.304,Debit Card,True,True,True,3,True
2017-03-20 15:17:27.153,4061,TCP  ,195.110.84.188,1285,Safari,,Female,IT,Premium,English,0.0,Yes,10.983,Cash,True,True,False,2,True
2017-03-20 15:17:27.153,3991,TCP  ,195.112.88.121,340,IOS App,,Male,US,Premium,English,0.0,Yes,28.462,Cash,True,True,False,2,True
2017-03-20 15:20:29.821,3383,TCP  ,195.128.124.89,46,Microsoft Edge,,Female,US,Premium,English,0.0,Yes,1080.306,Debit Card,True,True,False,2,True
2017-03-20 15:17:55.476,4108,TCP  ,195.128.56.136,1285,Microsoft Edge,,Male,IT,Premium,Russian,0.0,Yes,43.9875,Cash,True,True,False,2,True
2017-03-20 15:17:55.476,2962,TCP  ,195.128.70.7,340,IOS App,,Male,RU,Premium,Russian,0.0,Yes,1425.38,Debit Card,True,True,True,3,True
2017-03-20 15:18:08.824,2679,TCP  ,195.134.97.66,3405,IOS App,,Male,JP,Premium,Spanish,0.0,Yes,162.64,Cash,True,True,True,3,True
2017-03-20 15:18:23.754,3111,TCP  ,195.138.72.86,1285,IOS App,,Male,IT,Premium,English,0.0,Yes,225.06,Cash,True,True,True,3,True
2017-03-20 15:18:52.089,3945,TCP  ,195.138.93.252,1285,Chrome,,Female,IT,Premium,Russian,0.0,Yes,1425.38,Cash,True,True,False,2,True
2017-03-20 15:21:55.767,2340,TCP  ,195.142.249.49,332,Chrome,,Male,JP,Premium,Spanish,0.0,Yes,130.112,Debit Card,True,True,True,3,True
2017-03-20 15:19:11.169,3731,TCP  ,195.145.250.20,2267,Chrome,,Male,IT,Premium,English,0.0,Yes,1080.306,Others,True,True,False,2,True
2017-03-20 15:19:11.169,3225,TCP  ,195.146.37.25,3185,Chrome,,Male,US,Premium,persian,0.0,Yes,24.633,Credit Card,True,True,True,3,True
2017-03-20 15:20:43.908,2692,TCP  ,195.147.38.173,387,Chrome,,Unknown,CN,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-20 15:19:40.555,2479,TCP  ,195.154.211.206,702,Mozilla Firefox,,Male,GB,Normal,English,0.0,Yes,15.69,Credit Card,True,True,True,3,True
2017-03-20 15:19:40.555,1510,TCP  ,195.154.211.206,556,Mozilla Firefox,,Female,US,Normal,English,0.0,Yes,56.924,Cash,True,True,True,3,True
2017-03-20 15:19:42.141,3934,TCP  ,195.154.215.241,614,Mozilla Firefox,,Female,AR,Normal,English,0.0,Yes,675.18,Credit Card,True,True,False,2,True
2017-03-20 15:20:13.720,3827,TCP  ,195.154.216.79,3425,Android App,,Male,NO,Premium,English,0.0,Yes,130.112,Credit Card,True,True,False,2,True
2017-03-20 15:23:32.144,4611,TCP  ,195.154.216.79,46,Android App,,Female,IN,Premium,English,0.0,Yes,56.924,Credit Card,True,True,False,2,True
2017-03-20 15:20:45.286,2276,TCP  ,195.154.216.79,1285,Android App,,Male,PL,Premium,English,0.0,Yes,162.64,Cash,True,True,True,3,True
2017-03-20 15:23:54.306,3216,TCP  ,195.154.216.79,40,Android App,,Female,SE,Premium,English,0.0,Yes,450.12,Cash,True,True,True,3,True
2017-03-20 15:24:27.873,2118,TCP  ,195.154.216.79,44,Mozilla Firefox,,Unknown,AT,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-20 15:21:20.378,2078,TCP  ,195.154.54.77,2419,Mozilla Firefox,,Male,MX,Premium,English,0.0,Yes,130.112,Cash,True,True,True,3,True
2017-03-20 15:21:40.616,2564,TCP  ,195.154.61.62,561,Chrome,,Male,RU,Normal,English,0.0,Yes,10.983,Credit Card,True,True,True,3,True
2017-03-20 15:22:10.176,4863,TCP  ,195.162.96.226,1285,IOS App,,Male,IT,Premium,English,0.0,Yes,143.36,Credit Card,True,True,False,2,True
2017-03-20 15:22:40.307,3708,TCP  ,195.200.244.45,515,Others,,Female,JP,Normal,Russian,0.0,Yes,4725.0,Credit Card,True,True,False,2,True
2017-03-20 15:25:42.243,2568,TCP  ,195.211.241.105,40,Others,,Female,IN,Premium,Russian,0.0,Yes,35.19,Credit Card,True,True,True,3,True
2017-03-20 15:25:42.243,2915,TCP  ,195.211.243.31,46,Safari,,Male,CA,Premium,Spanish,0.0,Yes,10.605,Others,True,True,True,3,True
2017-03-20 15:25:42.406,1946,TCP  ,195.211.62.187,40,Safari,,Male,AU,Premium,Russian,0.0,Yes,80.64,Credit Card,True,True,True,3,True
2017-03-20 15:25:42.555,2872,TCP  ,195.216.201.194,46,Safari,,Female,IT,Premium,French,0.0,Yes,4725.0,Debit Card,True,True,True,3,True
2017-03-20 15:25:44.391,2956,TCP  ,195.22.112.74,40,Safari,,Male,IT,Premium,Russian,0.0,Yes,1425.38,Cash,True,True,True,3,True
2017-03-20 15:25:44.500,3273,TCP  ,195.22.127.135,40,Microsoft Edge,,Male,IT,Premium,English,0.0,Yes,1425.38,Credit Card,True,True,False,2,True
2017-03-20 15:26:23.104,3752,TCP  ,195.22.127.195,225,IOS App,,Male,CA,Premium,English,0.0,Yes,10.605,Cash,True,True,False,2,True
2017-03-20 15:23:34.970,3852,TCP  ,195.222.161.88,340,Chrome,,Female,CA,Premium,Russian,0.0,Yes,945.0,Cash,True,True,False,2,True
2017-03-20 14:28:47.543,2354,TCP  ,195.229.241.193,60,Chrome,,Female,CH,Premium,English,0.0,Yes,56.8125,Cash,True,True,True,3,True
2017-03-20 15:24:43.522,2087,UDP  ,195.240.121.58,135,Others,,Male,US,Premium,Dutch,0.0,Yes,225.06,Others,True,True,True,3,True
2017-03-20 15:27:09.499,2381,TCP  ,195.24.133.146,4919,Others,,Female,CA,Premium,Russian,0.0,Yes,1140.304,Others,True,True,True,3,True
2017-03-20 15:24:59.949,3676,TCP  ,195.24.139.88,1285,Mozilla Firefox,,Female,NO,Premium,Spanish,0.0,Yes,3.661,Debit Card,True,True,False,2,True
2017-03-20 15:24:59.949,2294,TCP  ,195.24.234.207,340,Mozilla Firefox,,Female,CH,Premium,Spanish,0.0,Yes,91.485,Cash,True,True,True,3,True
2017-03-20 15:25:06.083,1702,ICMP ,195.244.8.114,65,Mozilla Firefox,,Female,SE,Premium,Russian,0.0,Yes,945.0,Credit Card,True,True,True,3,True
2017-03-20 15:23:39.827,4313,TCP  ,195.26.48.175,298,Android App,,Female,CA,Premium,English,0.0,Yes,15.69,Cash,True,True,False,2,True
2017-03-20 15:25:40.554,2025,TCP  ,195.46.241.237,556,Android App,,Female,IT,Normal,German,0.0,Yes,7.322,Others,True,True,True,3,True
2017-03-20 15:25:42.233,3077,TCP  ,195.50.216.241,568,Android App,,Male,IT,Normal,Spanish,0.0,Yes,1890.0,Debit Card,True,True,True,3,True
2017-03-20 15:28:48.442,3603,TCP  ,195.59.156.132,144,Android App,,Female,PR,Premium,English,0.0,Yes,10.605,Cash,True,True,False,2,True
2017-03-20 15:29:32.173,3243,TCP  ,195.93.180.187,46,Mozilla Firefox,,Male,CH,Premium,Russian,0.0,Yes,450.12,Cash,True,True,True,3,True
2017-03-20 15:26:40.274,4518,TCP  ,196.0.42.168,589,Mozilla Firefox,,Female,GB,Normal,English,0.0,Yes,2280.646,Cash,True,True,False,2,True
2017-03-20 15:26:44.827,4800,UDP  ,196.14.74.179,433,IOS App,,Female,SE,Premium,English,0.0,Yes,675.18,Cash,True,True,False,2,True
2017-03-20 15:29:43.623,2287,TCP  ,196.150.44.198,2397,IOS App,,Female,AU,Premium,German,0.0,Yes,2280.646,Debit Card,True,True,True,3,True
2017-03-20 15:27:21.969,4519,TCP  ,196.189.190.118,340,Microsoft Edge,,Male,IT,Premium,English,0.0,Yes,56.924,Cash,True,True,False,2,True
