age,gender,country,sales,returned,returned_amount,churn_risk
,Female,IT,0.0,Yes,38.08,1
,Female,SE,11.73,No,0.0,0
,Female,JP,1500.4,No,0.0,0
,Male,IN,1500.4,No,0.0,0
,Female,US,15.69,No,0.0,0
,Male,RU,0.0,Yes,561.584,1
,Male,CA,900.24,No,0.0,0
,Male,IT,203.3,No,0.0,0
,Male,US,3000.85,No,0.0,0
,Male,PR,900.24,No,0.0,0
,Female,IT,121.98,No,0.0,0
,Male,CA,10.46,No,0.0,0
,Female,IT,0.0,Yes,299.975,1
,Female,RU,143.36,No,0.0,0
,Male,SE,900.24,No,0.0,0
,Male,GB,203.3,No,0.0,0
,Female,IT,900.24,No,0.0,0
,Female,US,5.23,No,0.0,0
,Female,US,26.15,No,0.0,0
,Female,US,26.15,No,0.0,0
,Female,IT,15.69,No,0.0,0
,Female,PL,26.15,No,0.0,0
,Female,IT,15.69,No,0.0,0
,Female,PL,179.2,No,0.0,0
,Male,CA,900.24,No,0.0,0
,Male,CO,71.68,No,0.0,0
,Female,PL,5.23,No,0.0,0
,Female,JP,600.16,No,0.0,0
,Female,CA,35.84,No,0.0,0
,Female,RU,143.36,No,0.0,0
,Male,AT,2100.0,No,0.0,0
,Male,AU,162.64,No,0.0,0
,Male,CA,107.52,No,0.0,0
,Male,CH,71.68,No,0.0,0
,Female,CN,0.0,Yes,8.01,1
,Female,PL,0.0,Yes,177.48,1
,Female,RU,0.0,Yes,569.568,1
,Female,CN,162.64,No,0.0,0
,Female,RU,3000.85,No,0.0,0
,Female,US,35.84,No,0.0,0
,Female,AT,162.64,No,0.0,0
,Female,JP,143.36,No,0.0,0
,Female,CN,900.24,No,0.0,0
,Male,CN,0.0,Yes,102.93,1
,Male,CN,121.98,No,0.0,0
,Female,US,75.75,No,0.0,0
,Female,PL,3000.85,No,0.0,0
,Male,US,81.32,No,0.0,0
,Female,IT,203.3,No,0.0,0
,Male,IT,0.0,Yes,21.96,1
,Female,US,15.15,No,0.0,0
,Female,CA,1050.0,No,0.0,0
,Male,CN,600.16,No,0.0,0
,Female,US,121.98,No,0.0,0
,Male,AU,900.24,No,0.0,0
,Female,AT,15.15,No,0.0,0
,Male,CO,0.0,Yes,8399.976,1
,Male,US,5.23,No,0.0,0
,Female,US,203.3,No,0.0,0
,Female,IT,107.52,No,0.0,0
,Male,US,162.64,No,0.0,0
,Male,CH,1500.4,No,0.0,0
,Male,IT,40.66,No,0.0,0
,Female,JP,203.3,No,0.0,0
,Male,PR,0.0,Yes,23.52,1
,Male,CA,15.15,No,0.0,0
,Female,US,107.52,No,0.0,0
,Female,NO,0.0,Yes,477.15,1
,Male,RU,143.36,No,0.0,0
,Female,AR,10.46,No,0.0,0
,Female,IN,143.36,No,0.0,0
,Male,US,0.0,Yes,34.7,1
,Female,IT,58.65,No,0.0,0
,Male,IT,203.3,No,0.0,0
,Male,IT,71.68,No,0.0,0
,Female,IT,81.32,No,0.0,0
,Male,US,162.64,No,0.0,0
,Female,CA,0.0,Yes,103.5,1
,Male,IT,143.36,No,0.0,0
,Female,IT,121.98,No,0.0,0
,Female,PL,0.0,Yes,10.76,1
,Female,JP,900.24,No,0.0,0
,Female,AT,600.16,No,0.0,0
,Female,JP,162.64,No,0.0,0
,Male,CN,60.6,No,0.0,0
,Female,CN,143.36,No,0.0,0
,Male,CN,71.68,No,0.0,0
,Female,US,121.98,No,0.0,0
,Female,PL,46.92,No,0.0,0
,Female,US,143.36,No,0.0,0
,Female,IT,203.3,No,0.0,0
,Female,IT,143.36,No,0.0,0
,Male,US,0.0,Yes,89.97,1
,Female,CA,3000.85,No,0.0,0
,Female,CN,0.0,Yes,74.0,1
,Male,US,15.69,No,0.0,0
,Female,AU,0.0,Yes,84.96,1
,Female,AT,5.23,No,0.0,0
,Female,CO,143.36,No,0.0,0
,Female,US,40.66,No,0.0,0
,Female,US,1500.4,No,0.0,0
,Female,IT,600.16,No,0.0,0
,Female,US,26.15,No,0.0,0
,Male,CH,1500.4,No,0.0,0
,Female,IT,60.6,No,0.0,0
,Female,JP,107.52,No,0.0,0
,Male,PR,0.0,Yes,4.554,1
,Male,CA,1500.4,No,0.0,0
,Female,US,121.98,No,0.0,0
,Male,NO,35.84,No,0.0,0
,Male,RU,600.16,No,0.0,0
,Female,AR,900.24,No,0.0,0
,Male,IN,35.19,No,0.0,0
,Female,US,1500.4,No,0.0,0
,Female,IT,179.2,No,0.0,0
,Female,IT,23.46,No,0.0,0
,Female,IT,0.0,Yes,45.36,1
,Female,IT,15.69,No,0.0,0
,Female,US,1500.4,No,0.0,0
,Female,CA,600.16,No,0.0,0
,Male,IT,143.36,No,0.0,0
,Male,IT,3000.85,No,0.0,0
,Female,PL,35.19,No,0.0,0
,Male,JP,20.92,No,0.0,0
,Male,IT,1500.4,No,0.0,0
,Male,CN,23.46,No,0.0,0
,Male,US,900.24,No,0.0,0
,Female,US,40.66,No,0.0,0
,Male,US,20.92,No,0.0,0
,Female,SE,0.0,Yes,135.09,1
,Male,RU,81.32,No,0.0,0
,Female,CN,121.98,No,0.0,0
,Female,NO,10.46,No,0.0,0
,Male,IN,900.24,No,0.0,0
,Female,IT,35.84,No,0.0,0
,Female,IT,20.92,No,0.0,0
,Female,PL,600.16,No,0.0,0
,Female,JP,121.98,No,0.0,0
,Male,CH,3000.85,No,0.0,0
,Female,US,0.0,Yes,279.9,1
,Male,IT,0.0,Yes,50.352,1
,Female,US,15.69,No,0.0,0
,Female,IN,5.23,No,0.0,0
,Female,IT,900.24,No,0.0,0
,Female,SE,1500.4,No,0.0,0
,Female,JP,121.98,No,0.0,0
,Female,IN,0.0,Yes,218.352,1
,Female,US,900.24,No,0.0,0
,Female,RU,1500.4,No,0.0,0
,Female,CA,600.16,No,0.0,0
,Female,IT,600.17,No,0.0,0
,Female,US,20.92,No,0.0,0
,Female,PR,1500.4,No,0.0,0
,Female,IT,5.23,No,0.0,0
,Male,CA,11.73,No,0.0,0
,Female,IT,107.52,No,0.0,0
,Female,RU,26.15,No,0.0,0
,Male,SE,143.36,No,0.0,0
,Female,GB,179.2,No,0.0,0
,Male,IT,81.32,No,0.0,0
,Female,US,0.0,Yes,6.936,1
,Male,US,143.36,No,0.0,0
,Male,US,179.2,No,0.0,0
,Female,IT,0.0,Yes,142.8,1
,Female,PL,23.46,No,0.0,0
,Male,IT,121.98,No,0.0,0
,Female,PL,0.0,Yes,4007.84,1
,Male,CA,71.68,No,0.0,0
,Female,CO,15.15,No,0.0,0
,Female,PL,71.68,No,0.0,0
,Male,CA,0.0,Yes,291.1,1
,Male,AR,35.84,No,0.0,0
,Male,PL,0.0,Yes,139.92,1
,Female,IN,143.36,No,0.0,0
,Female,KR,107.52,No,0.0,0
,Female,CA,203.3,No,0.0,0
,Female,CN,600.16,No,0.0,0
,Female,AT,600.17,No,0.0,0
,Male,US,3000.85,No,0.0,0
,Female,CA,900.24,No,0.0,0
,Male,SE,203.3,No,0.0,0
,Male,CH,35.19,No,0.0,0
,Male,IN,71.68,No,0.0,0
,Female,IN,15.15,No,0.0,0
,Female,US,143.36,No,0.0,0
,Female,NO,600.16,No,0.0,0
,Male,IN,0.0,Yes,3.808,1
,Female,JP,143.36,No,0.0,0
,Male,PL,5.23,No,0.0,0
,Female,GB,5.23,No,0.0,0
,Female,CA,0.0,Yes,419.9,1
,Female,SE,81.32,No,0.0,0
,Male,JP,5.23,No,0.0,0
,Female,CH,1500.4,No,0.0,0
,Female,US,23.46,No,0.0,0
,Male,CA,81.32,No,0.0,0
,Female,AT,45.45,No,0.0,0
,Female,CA,600.16,No,0.0,0
,Female,NO,1500.4,No,0.0,0
,Female,CA,0.0,Yes,2.688,1
,Male,MX,75.75,No,0.0,0
,Female,CA,900.24,No,0.0,0
,Female,IT,203.3,No,0.0,0
,Male,US,900.24,No,0.0,0
,Male,US,5.23,No,0.0,0
,Male,US,1500.4,No,0.0,0
,Female,IT,5.23,No,0.0,0
,Female,RU,2400.68,No,0.0,0
,Female,RU,15.69,No,0.0,0
,Male,JP,0.0,Yes,1007.944,1
,Female,IT,900.24,No,0.0,0
,Male,US,1050.0,No,0.0,0
,Female,IT,46.92,No,0.0,0
,Female,CA,1500.4,No,0.0,0
,Male,JP,1500.4,No,0.0,0
,Male,IT,5.23,No,0.0,0
,Male,IT,0.0,Yes,8.8,1
,Female,US,1500.4,No,0.0,0
,Female,CA,81.32,No,0.0,0
,Female,CN,35.19,No,0.0,0
,Female,CN,0.0,Yes,231.72,1
,Male,US,1500.4,No,0.0,0
,Male,IT,600.16,No,0.0,0
,Female,CA,5.23,No,0.0,0
,Female,CN,900.24,No,0.0,0
,Female,US,0.0,Yes,125.93,1
,Female,CA,107.52,No,0.0,0
,Female,AR,1500.4,No,0.0,0
,Male,GB,600.16,No,0.0,0
,Female,DE,0.0,Yes,62.016,1
,Female,US,900.24,No,0.0,0
,Female,IN,0.0,Yes,146.82,1
,Female,IN,107.52,No,0.0,0
,Female,IN,600.16,No,0.0,0
,Male,IN,5.23,No,0.0,0
,Male,PL,0.0,Yes,5.94,1
,Male,GB,40.66,No,0.0,0
,Female,CA,0.0,Yes,211.168,1
,Female,SE,20.92,No,0.0,0
,Female,JP,1800.51,No,0.0,0
,Male,CH,26.15,No,0.0,0
,Female,US,30.3,No,0.0,0
,Female,CA,35.84,No,0.0,0
,Female,AT,11.73,No,0.0,0
,Female,CA,162.64,No,0.0,0
,Male,NO,2400.68,No,0.0,0
,Female,CA,162.64,No,0.0,0
,Female,MX,20.92,No,0.0,0
,Female,CA,46.92,No,0.0,0
,Male,IT,900.24,No,0.0,0
,Female,US,1800.51,No,0.0,0
,Female,US,0.0,Yes,4164.05,1
,Female,US,58.65,No,0.0,0
,Female,IT,900.24,No,0.0,0
,Female,RU,162.64,No,0.0,0
,Female,RU,900.24,No,0.0,0
,Female,JP,10.46,No,0.0,0
,Female,IT,1050.0,No,0.0,0
,Male,US,143.36,No,0.0,0
,Female,IT,600.16,No,0.0,0
,Female,CA,143.36,No,0.0,0
,Female,JP,900.24,No,0.0,0
,Female,IT,107.52,No,0.0,0
,Female,IT,0.0,Yes,54.48,1
,Male,US,0.0,Yes,199.99,1
,Female,CA,900.24,No,0.0,0
,Female,CN,20.92,No,0.0,0
,Male,CN,0.0,Yes,122.12,1
,Female,US,20.92,No,0.0,0
,Male,IT,0.0,Yes,107.424,1
,Male,CA,71.68,No,0.0,0
,Male,CN,5.23,No,0.0,0
,Male,US,1500.4,No,0.0,0
,Male,CA,600.17,No,0.0,0
,Male,AR,10.46,No,0.0,0
,Female,GB,81.32,No,0.0,0
,Female,DE,1800.51,No,0.0,0
,Female,US,203.3,No,0.0,0
,Male,IN,900.24,No,0.0,0
,Male,CA,2100.0,No,0.0,0
,Female,AR,600.16,No,0.0,0
,Female,PL,15.69,No,0.0,0
,Male,IN,11.73,No,0.0,0
,Male,KR,20.92,No,0.0,0
,Female,CA,0.0,Yes,213.43,1
,Female,CN,81.32,No,0.0,0
,Male,AT,1500.4,No,0.0,0
,Female,US,0.0,Yes,51.168,1
,Female,CA,35.19,No,0.0,0
,Male,SE,10.46,No,0.0,0
,Female,CH,121.98,No,0.0,0
,Male,IN,26.15,No,0.0,0
,Female,IN,30.3,No,0.0,0
,Female,US,0.0,Yes,447.86,1
,Male,NO,600.17,No,0.0,0
,Male,IN,0.0,Yes,251.58,1
,Female,JP,600.17,No,0.0,0
,Female,PL,5250.0,No,0.0,0
,Female,GB,900.24,No,0.0,0
,Female,CA,15.69,No,0.0,0
,Female,SE,40.66,No,0.0,0
,Male,JP,30.3,No,0.0,0
,Male,CH,45.45,No,0.0,0
,Female,US,600.16,No,0.0,0
,Male,CA,0.0,Yes,67.96,1
,Male,AT,71.68,No,0.0,0
,Female,CA,1800.51,No,0.0,0
,Male,NO,15.69,No,0.0,0
,Female,CA,81.32,No,0.0,0
,Male,MX,0.0,Yes,46.872,1
,Female,CA,26.15,No,0.0,0
,Male,IT,5.23,No,0.0,0
,Male,US,81.32,No,0.0,0
,Female,US,0.0,Yes,3.6,1
,Female,US,600.16,No,0.0,0
,Male,IT,900.24,No,0.0,0
,Female,RU,81.32,No,0.0,0
,Female,RU,900.24,No,0.0,0
,Female,JP,900.24,No,0.0,0
,Male,IT,1050.0,No,0.0,0
,Female,US,10.46,No,0.0,0
,Female,IT,0.0,Yes,17.52,1
,Female,CA,0.0,Yes,155.88,1
,Female,JP,600.17,No,0.0,0
,Female,IT,600.16,No,0.0,0
,Female,IT,81.32,No,0.0,0
,Male,US,10.46,No,0.0,0
,Female,CA,0.0,Yes,35.232,1
,Female,CN,15.15,No,0.0,0
,Female,CN,600.16,No,0.0,0
,Male,US,0.0,Yes,225.296,1
,Male,IT,121.98,No,0.0,0
,Male,CA,162.64,No,0.0,0
,Male,CN,121.98,No,0.0,0
,Male,US,15.69,No,0.0,0
,Female,CA,5.23,No,0.0,0
,Female,AR,900.24,No,0.0,0
,Male,GB,0.0,Yes,519.68,1
,Male,DE,40.66,No,0.0,0
,Male,US,900.24,No,0.0,0
,Female,JP,900.24,No,0.0,0
,Male,AU,900.24,No,0.0,0
,Male,IT,600.16,No,0.0,0
,Female,RU,26.15,No,0.0,0
,Male,CH,35.84,No,0.0,0
,Female,AR,20.92,No,0.0,0
,Male,FI,81.32,No,0.0,0
,Female,IN,600.16,No,0.0,0
,Male,CA,1500.4,No,0.0,0
,Male,AU,600.16,No,0.0,0
,Female,CA,600.16,No,0.0,0
,Male,IT,0.0,Yes,149.95,1
,Female,IT,203.3,No,0.0,0
,Female,IT,0.0,Yes,16.74,1
,Female,AU,600.16,No,0.0,0
,Female,IT,0.0,Yes,10.47,1
,Male,IT,30.3,No,0.0,0
,Female,IT,35.84,No,0.0,0
,Female,US,10.46,No,0.0,0
,Male,RU,0.0,Yes,50.496,1
,Female,CN,3000.85,No,0.0,0
,Female,CA,26.15,No,0.0,0
,Male,CN,0.0,Yes,20.736,1
,Female,CH,600.17,No,0.0,0
,Female,CN,3000.85,No,0.0,0
,Male,CA,1500.4,No,0.0,0
,Female,AT,162.64,No,0.0,0
,Male,GB,143.36,No,0.0,0
,Female,CA,0.0,Yes,150.66,1
,Male,JP,11.73,No,0.0,0
,Male,PL,20.92,No,0.0,0
,Male,CH,10.46,No,0.0,0
,Male,US,900.24,No,0.0,0
,Male,RU,35.19,No,0.0,0
,Female,US,107.52,No,0.0,0
,Female,US,179.2,No,0.0,0
,Male,JP,900.24,No,0.0,0
,Male,AU,0.0,Yes,629.95,1
,Female,CA,203.3,No,0.0,0
,Male,NO,600.16,No,0.0,0
,Female,CH,71.68,No,0.0,0
,Female,RU,203.3,No,0.0,0
,Male,SE,35.84,No,0.0,0
,Female,IT,75.75,No,0.0,0
,Female,US,35.84,No,0.0,0
,Female,CA,0.0,Yes,275.24,1
,Male,DE,0.0,Yes,47.4,1
,Female,CA,600.17,No,0.0,0
,Female,JP,121.98,No,0.0,0
,Male,JP,179.2,No,0.0,0
,Male,GB,60.6,No,0.0,0
,Female,IT,0.0,Yes,272.94,1
,Female,AT,600.17,No,0.0,0
,Female,IT,1500.4,No,0.0,0
,Male,CH,900.24,No,0.0,0
,Female,IT,203.3,No,0.0,0
,Female,MX,26.15,No,0.0,0
,Female,IT,35.84,No,0.0,0
,Male,IT,35.19,No,0.0,0
,Male,KR,45.45,No,0.0,0
,Female,IT,900.24,No,0.0,0
,Male,PR,600.16,No,0.0,0
,Female,AU,71.68,No,0.0,0
,Female,US,40.66,No,0.0,0
,Female,IT,179.2,No,0.0,0
,Female,US,35.84,No,0.0,0
,Female,RU,0.0,Yes,17.64,1
,Female,IT,58.65,No,0.0,0
,Female,SE,900.24,No,0.0,0
,Female,AR,143.36,No,0.0,0
,Female,GB,2400.68,No,0.0,0
,Male,IT,162.64,No,0.0,0
,Female,IT,0.0,Yes,58.48,1
,Male,CH,5.23,No,0.0,0
,Female,US,26.15,No,0.0,0
,Female,CN,0.0,Yes,138.588,1
,Female,GB,40.66,No,0.0,0
,Female,GB,179.2,No,0.0,0
,Female,GB,0.0,Yes,129.93,1
,Female,DE,0.0,Yes,69.93,1
,Female,US,81.32,No,0.0,0
,Male,NO,0.0,Yes,8.32,1
,Female,DK,600.16,No,0.0,0
,Female,JP,0.0,Yes,62.94,1
,Female,IT,20.92,No,0.0,0
,Male,SE,46.92,No,0.0,0
,Female,DE,15.15,No,0.0,0
,Female,AU,26.15,No,0.0,0
,Female,CA,81.32,No,0.0,0
,Male,CO,35.19,No,0.0,0
,Female,US,1500.4,No,0.0,0
,Male,RU,20.92,No,0.0,0
,Female,IT,40.66,No,0.0,0
,Male,DE,20.92,No,0.0,0
,Female,US,11.73,No,0.0,0
,Male,CA,600.17,No,0.0,0
,Female,IT,900.24,No,0.0,0
,Female,AU,35.84,No,0.0,0
,Male,US,600.16,No,0.0,0
,Female,RU,1500.4,No,0.0,0
,Female,IT,203.3,No,0.0,0
,Male,US,10.46,No,0.0,0
,Female,IT,2400.68,No,0.0,0
,Male,IT,1500.4,No,0.0,0
,Male,AT,1500.4,No,0.0,0
,Male,SE,900.24,No,0.0,0
,Female,CN,0.0,Yes,6.24,1
,Unknown,CH,0.0,No,0.0,1
,Unknown,US,0.0,No,0.0,1
,Male,AU,900.24,No,0.0,0
,Female,IT,26.15,No,0.0,0
,Female,CH,15.15,No,0.0,0
,Female,US,40.66,No,0.0,0
,Female,RU,2400.68,No,0.0,0
,Male,US,35.84,No,0.0,0
,Female,AE,5.23,No,0.0,0
,Female,IT,179.2,No,0.0,0
,Male,IT,121.98,No,0.0,0
,Female,US,26.15,No,0.0,0
,Male,CH,40.66,No,0.0,0
,Female,CH,1050.0,No,0.0,0
,Female,IT,26.15,No,0.0,0
,Male,AT,0.0,Yes,17.48,1
,Female,IE,162.64,No,0.0,0
,Female,US,0.0,Yes,146.04,1
,Male,US,35.84,No,0.0,0
,Female,CA,900.24,No,0.0,0
,Female,CH,900.24,No,0.0,0
,Male,US,0.0,Yes,11.12,1
,Female,NO,0.0,Yes,1640.7,1
,Male,IT,600.16,No,0.0,0
,Female,IT,3000.85,No,0.0,0
,Male,CH,40.66,No,0.0,0
,Female,IT,0.0,Yes,11.34,1
,Male,IT,5250.0,No,0.0,0
,Male,JP,5.23,No,0.0,0
,Female,GB,203.3,No,0.0,0
,Male,PE,0.0,Yes,32.04,1
,Female,CA,203.3,No,0.0,0
,Female,GB,26.15,No,0.0,0
,Female,SE,5.23,No,0.0,0
,Male,CA,5.23,No,0.0,0
,Female,IT,0.0,Yes,106.05,1
,Male,IT,26.15,No,0.0,0
,Male,IT,1500.4,No,0.0,0
,Female,CN,203.3,No,0.0,0
,Female,IT,0.0,Yes,44.96,1
,Female,US,15.69,No,0.0,0
,Female,IN,11.73,No,0.0,0
,Male,IT,5250.0,No,0.0,0
,Female,IT,5.23,No,0.0,0
,Female,US,203.3,No,0.0,0
,Female,CA,35.19,No,0.0,0
,Male,SE,81.32,No,0.0,0
,Male,RU,121.98,No,0.0,0
,Female,IN,1500.4,No,0.0,0
,Male,CA,600.16,No,0.0,0
,Female,NO,15.15,No,0.0,0
,Female,US,2100.0,No,0.0,0
,Female,NO,0.0,Yes,2887.056,1
,Female,IT,600.16,No,0.0,0
,Female,SE,35.84,No,0.0,0
,Male,US,1500.4,No,0.0,0
,Male,PE,1500.4,No,0.0,0
,Male,KR,0.0,Yes,10.78,1
,Female,KR,0.0,Yes,119.976,1
,Male,CH,1500.4,No,0.0,0
,Male,CH,0.0,Yes,1652.94,1
,Female,JP,203.3,No,0.0,0
,Male,AT,203.3,No,0.0,0
,Female,RU,162.64,No,0.0,0
,Female,JP,81.32,No,0.0,0
,Female,CH,15.69,No,0.0,0
,Female,CA,5.23,No,0.0,0
,Female,AU,0.0,Yes,114.2,1
,Male,IN,35.84,No,0.0,0
,Female,IN,5.23,No,0.0,0
,Male,IT,900.24,No,0.0,0
,Male,CA,5.23,No,0.0,0
,Male,US,40.66,No,0.0,0
,Male,US,203.3,No,0.0,0
,Male,AU,26.15,No,0.0,0
,Female,US,5.23,No,0.0,0
,Male,DE,35.84,No,0.0,0
,Male,CN,0.0,Yes,20.32,1
,Female,IN,0.0,Yes,411.98,1
,Male,US,46.92,No,0.0,0
,Female,GB,30.3,No,0.0,0
,Female,RU,900.24,No,0.0,0
,Male,IT,15.15,No,0.0,0
,Female,CH,0.0,Yes,7.656,1
,Female,PR,26.15,No,0.0,0
,Female,JP,1800.51,No,0.0,0
,Male,US,10.46,No,0.0,0
,Female,CN,0.0,Yes,5.588,1
,Male,IT,71.68,No,0.0,0
,Male,CA,15.69,No,0.0,0
,Female,IT,2400.68,No,0.0,0
,Female,CA,40.66,No,0.0,0
,Female,NO,900.24,No,0.0,0
,Female,US,11.73,No,0.0,0
,Male,IN,45.45,No,0.0,0
,Male,IT,203.3,No,0.0,0
,Female,RU,203.3,No,0.0,0
,Female,GB,0.0,Yes,55.984,1
,Female,JP,600.16,No,0.0,0
,Male,CA,0.0,Yes,17.904,1
,Female,US,0.0,Yes,124.032,1
,Female,IN,5250.0,No,0.0,0
,Female,US,900.24,No,0.0,0
,Female,RU,179.2,No,0.0,0
,Male,KR,15.69,No,0.0,0
,Female,IT,46.92,No,0.0,0
,Female,CH,143.36,No,0.0,0
,Female,AR,26.15,No,0.0,0
,Male,IT,45.45,No,0.0,0
,Female,GB,11.73,No,0.0,0
,Male,CH,20.92,No,0.0,0
,Female,AU,0.0,Yes,93.68,1
,Male,RU,203.3,No,0.0,0
,Male,US,3000.85,No,0.0,0
,Male,DE,600.16,No,0.0,0
,Female,US,2400.68,No,0.0,0
,Female,FI,1500.4,No,0.0,0
,Female,IT,0.0,Yes,31.984,1
,Female,JP,900.24,No,0.0,0
,Female,US,179.2,No,0.0,0
,Female,US,0.0,Yes,84.272,1
,Female,CN,0.0,Yes,36.544,1
,Female,PE,203.3,No,0.0,0
,Female,IN,0.0,Yes,102.368,1
,Female,AR,5.23,No,0.0,0
,Male,IT,143.36,No,0.0,0
,Female,PL,1050.0,No,0.0,0
,Female,IT,1800.51,No,0.0,0
,Male,JP,121.98,No,0.0,0
,Male,AU,0.0,Yes,523.92,1
,Male,AU,900.24,No,0.0,0
,Female,US,1800.51,No,0.0,0
,Male,KR,15.15,No,0.0,0
,Male,RU,0.0,Yes,58.408,1
,Female,IT,71.68,No,0.0,0
,Female,JP,107.52,No,0.0,0
,Female,IN,179.2,No,0.0,0
,Female,CA,5.23,No,0.0,0
,Female,IT,10.46,No,0.0,0
,Female,DE,121.98,No,0.0,0
,Female,RU,3000.85,No,0.0,0
,Male,US,1500.4,No,0.0,0
,Male,US,900.24,No,0.0,0
,Female,US,45.45,No,0.0,0
,Female,IT,162.64,No,0.0,0
,Male,IT,600.16,No,0.0,0
,Female,AR,0.0,Yes,10.2,1
,Female,JP,600.17,No,0.0,0
,Male,IN,15.69,No,0.0,0
,Female,IT,0.0,Yes,75.98,1
,Female,AT,1500.4,No,0.0,0
,Male,CH,900.24,No,0.0,0
,Female,CA,203.3,No,0.0,0
,Female,RU,45.45,No,0.0,0
,Female,IT,600.16,No,0.0,0
,Female,IT,0.0,Yes,89.584,1
,Female,US,1800.51,No,0.0,0
,Male,US,3000.85,No,0.0,0
,Female,IT,75.75,No,0.0,0
,Female,IT,600.17,No,0.0,0
,Male,AU,900.24,No,0.0,0
,Female,IT,10.46,No,0.0,0
,Male,RU,1800.51,No,0.0,0
,Female,IT,10.46,No,0.0,0
,Male,PL,45.45,No,0.0,0
,Female,US,143.36,No,0.0,0
,Male,JP,35.84,No,0.0,0
,Female,JP,0.0,Yes,8.78,1
,Female,IT,0.0,Yes,376.74,1
,Female,JP,162.64,No,0.0,0
,Female,US,2100.0,No,0.0,0
,Male,IT,1500.4,No,0.0,0
,Female,PL,40.66,No,0.0,0
,Male,AT,26.15,No,0.0,0
,Female,AU,71.68,No,0.0,0
,Male,AU,26.15,No,0.0,0
,Female,IT,81.32,No,0.0,0
,Male,US,203.3,No,0.0,0
,Female,CA,143.36,No,0.0,0
,Male,AR,23.46,No,0.0,0
,Female,CN,2400.68,No,0.0,0
,Male,PL,600.16,No,0.0,0
,Male,US,2400.68,No,0.0,0
,Male,CA,23.46,No,0.0,0
,Female,CA,46.92,No,0.0,0
,Female,CH,162.64,No,0.0,0
,Female,CH,600.16,No,0.0,0
,Male,IT,2400.68,No,0.0,0
,Male,MX,81.32,No,0.0,0
,Female,GB,0.0,Yes,205.164,1
,Female,IT,3000.85,No,0.0,0
,Male,US,10.46,No,0.0,0
,Female,IT,600.16,No,0.0,0
,Female,IT,0.0,Yes,25.984,1
,Female,CH,900.24,No,0.0,0
,Female,CA,600.16,No,0.0,0
,Female,IN,26.15,No,0.0,0
,Female,IT,0.0,Yes,148.257,1
,Male,IT,35.19,No,0.0,0
,Male,IT,5.23,No,0.0,0
,Female,IT,26.15,No,0.0,0
,Male,PL,900.24,No,0.0,0
,Female,FI,30.3,No,0.0,0
,Male,US,900.24,No,0.0,0
,Male,KR,60.6,No,0.0,0
,Male,KR,600.16,No,0.0,0
,Male,US,26.15,No,0.0,0
,Female,IT,0.0,Yes,31.104,1
,Female,PE,11.73,No,0.0,0
,Female,IT,5.23,No,0.0,0
,Female,RU,600.16,No,0.0,0
,Female,AR,15.69,No,0.0,0
,Female,AT,5.23,No,0.0,0
,Female,AT,0.0,Yes,28.14,1
,Male,CH,15.15,No,0.0,0
,Female,KR,1500.4,No,0.0,0
,Female,CN,2400.68,No,0.0,0
,Female,CN,1800.51,No,0.0,0
,Female,CH,10.46,No,0.0,0
,Female,GB,203.3,No,0.0,0
,Female,RU,0.0,Yes,479.984,1
,Male,CN,1500.4,No,0.0,0
,Female,CA,162.64,No,0.0,0
,Male,CH,35.84,No,0.0,0
,Male,GB,81.32,No,0.0,0
,Male,IT,1500.4,No,0.0,0
,Male,CN,35.84,No,0.0,0
,Female,PE,162.64,No,0.0,0
,Female,US,5.23,No,0.0,0
,Male,IT,0.0,Yes,9.248,1
,Male,US,121.98,No,0.0,0
,Female,IT,900.24,No,0.0,0
,Male,CN,900.24,No,0.0,0
,Male,US,26.15,No,0.0,0
,Female,US,600.16,No,0.0,0
,Female,US,0.0,Yes,23.32,1
,Female,SE,900.24,No,0.0,0
,Male,RU,5.23,No,0.0,0
,Male,CN,0.0,Yes,363.92,1
,Female,NO,0.0,Yes,35.808,1
,Female,IN,0.0,Yes,122.688,1
,Female,IT,1500.4,No,0.0,0
,Male,IT,5.23,No,0.0,0
,Male,PL,0.0,Yes,83.42,1
,Male,JP,900.24,No,0.0,0
,Female,CH,35.19,No,0.0,0
,Male,US,0.0,Yes,27.792,1
,Male,IT,20.92,No,0.0,0
,Female,US,0.0,Yes,32.67,1
,Male,IN,26.15,No,0.0,0
,Male,IT,600.17,No,0.0,0
,Female,SE,1500.4,No,0.0,0
,Female,JP,0.0,Yes,82.656,1
,Female,IN,23.46,No,0.0,0
,Male,US,0.0,Yes,9.248,1
,Female,RU,121.98,No,0.0,0
,Female,CA,143.36,No,0.0,0
,Male,IT,900.24,No,0.0,0
,Female,US,107.52,No,0.0,0
,Female,PR,0.0,Yes,13.344,1
,Female,IT,10.46,No,0.0,0
,Female,CA,900.24,No,0.0,0
,Male,IT,30.3,No,0.0,0
,Male,RU,0.0,Yes,19.456,1
,Male,SE,1500.4,No,0.0,0
,Female,GB,10.46,No,0.0,0
,Male,IT,0.0,Yes,17.22,1
,Female,US,0.0,Yes,3.52,1
,Female,US,0.0,Yes,1626.192,1
,Female,US,81.32,No,0.0,0
,Female,IT,1500.4,No,0.0,0
,Male,PL,75.75,No,0.0,0
,Female,IT,203.3,No,0.0,0
,Female,PL,162.64,No,0.0,0
,Female,CA,81.32,No,0.0,0
,Female,CO,5.23,No,0.0,0
