ip,count
69.31.101.5,1
69.3.115.68,1
69.30.241.12,1
69.30.241.10,1
69.29.234.76,1
69.27.233.4,1
69.254.37.76,1
69.250.171.88,1
69.248.82.174,1
69.248.48.92,1
69.246.219.86,1
69.223.217.13,1
69.21.88.116,1
69.206.153.172,1
69.204.72.163,1
69.204.254.84,1
69.204.198.2,1
69.203.67.243,1
69.196.67.252,1
69.179.149.198,1
69.179.12.64,1
69.174.87.62,1
69.170.55.188,1
69.167.30.121,1
69.165.157.85,1
69.165.154.104,1
69.164.218.64,1
69.31.51.82,1
69.36.89.148,1
69.38.131.180,1
69.76.147.62,1
70.121.231.148,1
70.119.130.3,1
70.112.157.65,1
70.106.178.198,1
70.105.245.65,1
70.104.137.48,1
69.92.84.92,1
69.9.49.244,1
69.9.211.207,1
69.88.134.137,1
69.86.194.173,1
69.80.38.116,1
69.76.195.36,1
69.74.85.204,1
69.4.124.95,1
69.73.34.158,1
69.72.247.204,1
69.70.29.148,1
69.64.58.167,1
69.58.178.61,1
69.55.55.220,1
69.55.242.67,1
69.50.168.142,1
69.49.128.99,1
69.48.231.136,1
69.47.249.196,1
69.4.92.71,1
69.4.88.136,1
70.195.70.106,1
70.195.73.239,1
70.30.218.5,1
70.212.35.144,1
70.212.17.540,1
70.212.17.453,1
70.212.135.25,1
70.212.130.191,1
70.211.67.90,1
70.211.64.12,1
70.211.148.47,1
70.211.136.131,1
70.211.1.194,1
70.210.82.248,1
70.210.80.64,1
70.210.77.77,1
70.210.74.92,1
70.210.232.203,1
70.210.231.55,1
70.210.224.104,1
70.210.154.122,1
70.210.138.75,1
70.210.129.95,1
70.209.98.21,1
70.209.97.44,1
70.209.70.143,1
70.209.61.74,1
70.209.59.145,1
70.209.55.238,1
70.209.26.219,1
70.209.205.163,1
70.209.20.46,1
70.209.18.226,1
70.212.33.15,1
70.212.5.142,1
70.195.75.167,1
70.212.7.148,1
70.30.135.68,1
70.29.69.200,1
70.27.177.130,1
70.27.150.231,1
70.248.28.15,1
70.24.36.78,1
70.229.63.13,1
70.215.8.38,1
70.215.40.229,1
70.215.36.169,1
70.215.24.105,1
70.215.202.79,1
70.215.195.106,1
70.215.193.358,1
70.215.193.319,1
70.215.192.166,1
70.215.14.188,1
70.215.133.73,1
70.215.129.124,1
70.215.11.143,1
70.214.87.232,1
70.214.83.14,1
70.214.78.237,1
70.214.43.142,1
70.214.33.62,1
70.213.22.54,1
70.213.2.215,1
70.213.19.156,1
70.213.1.42,1
70.209.147.248,1
70.209.143.3,1
70.209.138.35,1
70.209.133.198,1
70.198.57.88,1
70.198.54.227,1
70.198.47.203,1
70.198.34.62,1
70.198.198.293,1
70.198.198.270,1
70.198.197.7,1
70.198.137.219,1
70.198.130.48,1
70.198.0.87,1
70.197.71.212,1
70.197.69.250,1
70.197.67.39,1
70.197.5.33,1
70.197.138.250,1
70.197.137.216,1
70.197.131.30,1
70.196.78.213,1
70.196.70.77,1
70.196.66.34,1
70.196.4.215,1
70.196.29.13,1
70.196.139.71,1
70.196.137.73,1
70.196.130.237,1
70.196.129.213,1
70.196.128.625,1
70.196.128.502,1
70.195.8.66,1
70.198.68.235,1
70.198.72.16,1
70.199.129.278,1
70.208.141.108,1
70.209.133.195,1
70.209.108.42,1
70.208.74.66,1
70.208.69.250,1
70.208.65.106,1
70.208.6.202,1
70.208.233.207,1
70.208.226.34,1
70.208.225.80,1
70.208.224.236,1
70.208.199.103,1
70.208.197.108,1
70.208.150.19,1
70.208.133.112,1
70.199.129.314,1
70.208.132.163,1
70.208.131.47,1
70.208.130.32,1
70.199.227.111,1
70.199.197.234,1
70.199.19.208,1
70.199.167.199,1
70.199.150.108,1
70.199.149.214,1
70.199.141.375,1
70.199.141.300,1
70.199.133.76,1
70.199.131.193,1
72.200.210.16,1
72.20.195.128,1
72.201.86.151,1
74.3.123.60,1
74.243.134.164,1
74.240.90.21,1
74.223.121.108,1
74.222.231.212,1
74.221.255.180,1
74.221.210.227,1
74.220.39.44,1
74.218.100.60,1
74.215.36.97,1
74.211.32.29,1
74.209.58.90,1
74.207.237.83,1
74.203.249.52,1
74.203.213.242,1
74.201.226.77,1
74.200.53.6,1
74.199.73.253,1
74.199.114.35,1
74.195.250.225,1
74.182.47.229,1
74.178.251.25,1
74.15.6.94,1
74.15.144.165,1
74.141.23.67,1
74.141.233.208,1
74.141.153.130,1
74.14.29.187,1
74.14.185.173,1
74.139.253.90,1
74.255.63.133,1
74.4.136.169,1
74.96.183.177,1
74.5.133.232,1
74.95.63.43,1
74.95.26.131,1
74.95.11.39,1
74.94.13.252,1
74.92.88.195,1
74.92.181.140,1
74.88.88.90,1
74.87.166.164,1
74.87.125.244,1
74.85.192.82,1
74.84.67.152,1
74.83.205.167,1
74.83.109.235,1
74.81.112.68,1
74.80.20.74,1
74.78.92.185,1
74.77.6.48,1
74.77.46.49,1
74.77.176.210,1
74.74.164.106,1
74.73.176.155,1
74.73.125.96,1
74.66.19.70,1
74.66.141.244,1
74.65.205.130,1
74.59.21.183,1
74.59.180.122,1
74.51.151.247,1
74.51.115.118,1
74.135.5.25,1
74.134.86.9,1
74.134.104.124,1
74.132.11.41,1
73.92.12.154,1
73.9.88.240,1
73.9.81.249,1
73.89.196.201,1
73.88.222.456,1
73.88.222.339,1
73.88.212.55,1
73.84.226.107,1
73.84.223.37,1
73.82.46.86,1
73.82.35.223,1
73.82.1.255,1
73.80.31.219,1
73.79.232.236,1
73.78.66.72,1
73.77.78.59,1
73.77.75.196,1
73.77.251.10,1
73.77.249.85,1
73.77.177.142,1
73.75.61.51,1
73.72.24.174,1
73.71.244.79,1
73.7.23.90,1
73.70.116.94,1
73.68.181.49,1
73.68.170.9,1
73.65.161.239,1
73.64.184.254,1
73.92.188.181,1
73.93.152.178,1
73.94.116.95,1
74.111.160.156,1
74.131.99.79,1
74.131.214.31,1
74.130.236.250,1
74.129.89.63,1
74.126.101.123,1
74.124.185.164,1
74.124.102.144,1
74.122.39.13,1
74.122.0.251,1
74.12.51.10,1
74.118.247.235,1
74.111.184.145,1
74.111.163.100,1
74.111.1.130,1
73.94.122.207,1
74.11.132.61,1
74.105.231.185,1
74.105.17.113,1
74.105.130.204,1
74.101.132.223,1
74.10.229.4,1
74.100.33.177,1
73.99.93.14,1
73.99.89.50,1
73.97.252.176,1
73.97.221.210,1
73.96.135.190,1
73.96.117.50,1
74.96.162.163,1
74.96.249.183,1
73.53.237.121,1
75.76.55.193,1
75.73.68.55,1
75.73.190.248,1
75.73.127.38,1
75.71.27.87,1
75.68.63.88,1
75.68.249.106,1
75.66.239.41,1
75.64.206.46,1
75.61.132.190,1
75.37.231.176,1
75.36.32.249,1
75.33.215.103,1
75.27.117.213,1
75.243.230.147,1
75.190.199.208,1
75.190.102.232,1
75.185.85.125,1
75.183.45.140,1
75.183.42.108,1
75.182.199.252,1
75.182.123.186,1
75.181.145.186,1
75.179.32.185,1
75.175.73.71,1
75.175.11.232,1
75.173.237.125,1
75.172.30.125,1
75.172.104.62,1
75.171.62.201,1
75.76.47.225,1
75.82.218.15,1
74.96.92.80,1
75.82.254.168,1
76.124.166.74,1
76.123.76.50,1
76.123.254.221,1
76.118.16.238,1
76.115.89.114,1
76.113.44.94,1
76.112.208.183,1
76.111.208.86,1
76.110.5.237,1
76.109.60.195,1
76.108.248.93,1
76.107.190.81,1
76.107.155.15,1
76.106.45.99,1
76.106.207.16,1
76.105.89.173,1
76.105.154.21,1
76.105.103.31,1
76.103.90.240,1
76.102.236.81,1
76.102.223.251,1
76.1.83.233,1
76.10.83.180,1
75.99.236.21,1
75.97.106.143,1
75.89.211.190,1
75.86.66.37,1
75.85.157.64,1
75.84.128.26,1
75.169.167.69,1
75.168.169.59,1
75.167.91.91,1
75.167.199.31,1
75.137.59.145,1
75.137.169.20,1
75.136.54.161,1
75.135.88.162,1
75.134.93.82,1
75.134.90.19,1
75.134.24.222,1
75.133.158.45,1
75.132.88.157,1
75.131.85.4,1
75.131.158.151,1
75.129.48.171,1
75.121.116.244,1
75.120.79.57,1
75.118.78.10,1
75.118.55.180,1
75.118.230.138,1
75.118.168.148,1
75.112.65.228,1
75.112.42.119,1
75.109.24.122,1
75.109.211.313,1
75.109.211.222,1
75.109.176.80,1
75.1.109.131,1
75.100.110.214,1
75.0.9.159,1
74.99.161.82,1
74.99.155.82,1
75.138.43.231,1
75.138.71.77,1
75.138.87.170,1
75.155.175.134,1
75.166.87.20,1
75.165.6.218,1
75.163.166.215,1
75.162.242.204,1
75.162.227.125,1
75.161.115.19,1
75.16.171.176,1
75.159.146.93,1
75.158.31.11,1
75.158.237.95,1
75.156.81.3,1
75.156.18.14,1
75.155.67.120,1
75.155.169.245,1
75.139.73.254,1
75.150.62.171,1
75.149.250.147,1
75.149.227.164,1
75.149.189.219,1
75.148.28.163,1
75.147.174.67,1
75.147.16.35,1
75.145.171.179,1
75.144.147.195,1
75.144.140.87,1
75.142.82.159,1
75.140.152.201,1
75.140.118.228,1
73.53.29.168,1
73.53.142.198,1
72.202.139.127,1
73.12.176.13,1
73.114.34.447,1
73.114.34.322,1
73.114.33.163,1
73.114.27.46,1
73.114.27.42,1
73.11.32.132,1
73.11.202.58,1
73.110.45.223,1
73.110.42.147,1
73.110.38.132,1
73.109.91.212,1
73.106.75.164,1
73.104.46.257,1
73.1.96.19,1
73.1.155.6,1
73.0.27.127,1
72.95.212.20,1
72.92.79.71,1
72.92.41.124,1
72.91.81.103,1
72.87.131.42,1
72.83.78.118,1
72.82.50.157,1
72.80.83.226,1
72.79.25.160,1
72.76.88.162,1
72.76.86.21,1
72.76.196.90,1
72.73.117.229,1
73.115.36.99,1
73.129.116.141,1
73.161.104.55,1
73.130.114.90,1
73.155.57.127,1
73.155.234.200,1
73.154.9.129,1
73.153.84.112,1
73.153.31.175,1
73.153.146.237,1
73.152.99.85,1
73.151.178.52,1
73.149.25.94,1
73.148.163.39,1
73.148.149.87,1
73.142.39.135,1
73.140.66.53,1
73.140.111.219,1
73.139.34.227,1
73.139.2.247,1
73.139.187.172,1
73.138.188.229,1
73.137.88.211,1
73.137.246.58,1
73.137.131.87,1
73.136.209.86,1
73.135.43.131,1
73.135.212.135,1
73.134.227.55,1
73.132.155.58,1
73.131.140.112,1
73.13.29.195,1
73.130.220.250,1
72.71.255.164,1
72.71.226.74,1
72.70.93.152,1
72.69.94.227,1
72.24.124.103,1
72.240.50.22,1
72.240.228.68,1
72.237.170.8,1
72.235.216.43,1
72.234.134.256,1
72.23.83.59,1
72.23.202.11,1
72.23.196.166,1
72.227.186.250,1
72.224.98.195,1
72.223.109.200,1
72.222.196.37,1
72.222.166.81,1
72.22.165.148,1
72.220.98.171,1
72.220.234.33,1
72.218.225.208,1
72.214.175.99,1
72.211.133.239,1
72.206.98.158,1
72.206.24.135,1
72.205.187.127,1
72.204.111.254,1
72.203.157.151,1
72.203.113.245,1
72.202.208.244,1
72.202.195.218,1
72.202.192.85,1
72.241.34.80,1
72.244.126.52,1
72.246.116.16,1
72.45.52.42,1
72.69.3.166,1
72.69.241.165,1
72.69.185.23,1
72.68.4.96,1
72.68.149.212,1
72.66.88.231,1
72.52.82.210,1
72.5.252.53,1
72.48.80.176,1
72.48.38.119,1
72.47.168.198,1
72.46.137.276,1
72.46.137.258,1
72.45.230.192,1
72.248.15.220,1
72.39.241.225,1
72.39.190.113,1
72.38.202.162,1
72.38.142.188,1
72.35.97.49,1
72.34.62.22,1
72.31.24.120,1
72.27.55.139,1
72.27.40.151,1
72.253.118.78,1
72.252.208.32,1
72.252.183.121,1
72.248.244.196,1
73.156.92.118,1
73.162.179.252,1
73.49.6.91,1
73.30.52.102,1
73.252.34.152,1
73.252.230.186,1
73.251.28.119,1
73.25.215.30,1
73.25.206.50,1
73.249.180.143,1
73.249.101.223,1
73.248.53.44,1
73.247.99.33,1
73.247.228.130,1
73.246.49.47,1
73.245.86.30,1
73.245.207.248,1
73.244.138.233,1
73.242.75.162,1
73.239.111.217,1
73.239.0.245,1
73.238.111.78,1
73.237.123.34,1
73.232.118.13,1
73.231.252.81,1
73.231.175.204,1
73.229.75.191,1
73.229.29.52,1
73.229.220.145,1
73.228.172.212,1
73.227.152.170,1
73.227.117.250,1
73.226.65.5,1
73.29.105.99,1
73.3.249.36,1
73.162.198.99,1
73.3.88.106,1
73.49.221.604,1
73.49.221.441,1
73.49.169.253,1
73.47.74.238,1
73.47.166.41,1
73.47.159.17,1
73.46.61.94,1
73.46.239.111,1
73.46.2.253,1
73.45.97.147,1
73.43.38.74,1
73.42.231.41,1
73.42.191.10,1
73.4.79.227,1
73.4.46.48,1
73.40.85.238,1
73.40.113.225,1
73.39.201.33,1
73.39.10.63,1
73.38.93.226,1
73.38.90.245,1
73.38.233.88,1
73.38.205.102,1
73.37.7.175,1
73.36.109.61,1
73.36.0.70,1
73.35.148.96,1
73.35.145.73,1
73.34.221.85,1
73.226.103.2,1
73.224.165.159,1
73.223.60.73,1
73.223.48.99,1
73.193.173.223,1
73.192.184.30,1
73.19.105.250,1
73.190.127.166,1
73.189.142.30,1
73.189.128.52,1
73.186.60.16,1
73.186.253.237,1
73.185.213.254,1
73.185.144.17,1
73.184.76.156,1
73.183.149.201,1
73.182.253.187,1
73.181.83.149,1
73.181.23.234,1
73.181.195.149,1
73.18.198.6,1
73.180.147.104,1
73.175.148.69,1
73.173.98.85,1
73.171.159.235,1
73.17.245.43,1
73.169.191.227,1
73.168.77.207,1
73.168.177.250,1
73.165.254.63,1
73.164.50.18,1
73.164.233.151,1
73.162.71.233,1
73.193.199.179,1
73.194.161.193,1
73.194.210.57,1
73.202.22.181,1
73.222.0.110,1
73.22.29.252,1
73.218.159.64,1
73.214.251.252,1
73.211.238.109,1
73.209.255.204,1
73.208.229.216,1
73.206.86.92,1
73.205.189.4,1
73.204.26.78,1
73.204.130.214,1
73.203.217.221,1
73.203.156.151,1
73.201.214.106,1
73.194.231.53,1
73.201.185.97,1
73.2.214.106,1
73.20.111.41,1
73.20.106.168,1
73.200.190.237,1
73.200.166.183,1
73.199.37.105,1
73.199.195.153,1
73.199.180.174,1
73.198.14.13,1
73.198.123.125,1
73.196.169.99,1
73.195.141.60,1
69.162.8.241,1
69.159.80.183,1
69.158.78.162,1
61.6.230.74,1
61.6.21.172,1
61.6.210.209,1
61.6.0.104,1
61.55.20.144,1
61.55.105.91,1
61.37.147.255,1
61.34.190.62,1
61.3.88.130,1
61.3.241.245,1
61.3.225.10,1
61.3.196.135,1
61.245.173.201,1
61.245.163.22,1
61.245.160.253,1
61.24.46.194,1
61.239.224.101,1
61.230.21.151,1
61.223.118.90,1
61.219.41.26,1
61.219.119.21,1
61.215.23.132,1
61.205.86.226,1
61.2.72.256,1
61.2.244.53,1
61.197.60.154,1
61.164.248.38,1
61.16.130.32,1
61.15.92.46,1
61.131.3.227,1
61.6.215.176,1
61.6.233.231,1
62.173.131.52,1
61.6.44.206,1
62.162.112.100,1
62.16.8.78,1
62.16.23.164,1
62.157.36.118,1
62.157.247.204,1
62.154.201.204,1
62.153.69.228,1
62.152.13.197,1
62.151.213.4,1
62.15.52.188,1
62.143.1.164,1
62.140.254.116,1
62.140.137.340,1
62.140.137.243,1
62.140.132.34,1
62.129.121.65,1
62.122.207.157,1
62.110.11.124,1
62.102.229.163,1
62.0.106.112,1
61.95.144.48,1
61.94.160.9,1
61.92.174.252,1
61.90.62.115,1
61.90.55.121,1
61.89.183.64,1
61.86.254.118,1
61.86.253.163,1
61.75.46.63,1
61.120.63.171,1
61.105.44.32,1
61.0.6.133,1
61.0.211.10,1
60.242.179.231,1
60.234.230.51,1
60.234.112.128,1
60.230.190.66,1
60.225.2.143,1
60.225.170.90,1
60.225.130.3,1
60.213.234.148,1
60.210.229.117,1
60.198.35.93,1
60.186.216.123,1
60.178.112.179,1
60.173.56.235,1
60.153.78.104,1
60.131.151.47,1
60.127.84.131,1
60.1.181.251,1
60.0.19.226,1
59.99.0.5,1
59.98.228.245,1
59.97.51.211,1
59.97.254.75,1
59.96.232.225,1
59.96.229.124,1
59.96.124.235,1
59.95.187.121,1
59.95.167.154,1
59.95.156.30,1
59.95.141.79,1
60.243.124.243,1
60.243.246.96,1
60.243.34.105,1
60.51.98.34,1
61.0.18.63,1
60.97.110.104,1
60.94.5.82,1
60.94.130.187,1
60.91.96.231,1
60.91.41.155,1
60.90.55.196,1
60.65.70.136,1
60.54.120.52,1
60.53.95.119,1
60.53.166.83,1
60.52.41.76,1
60.52.106.14,1
60.51.17.36,1
60.243.38.76,1
60.51.127.204,1
60.51.120.137,1
60.51.103.21,1
60.49.107.190,1
60.48.195.169,1
60.35.119.188,1
60.254.87.64,1
60.254.71.79,1
60.254.121.236,1
60.250.120.100,1
60.248.4.135,1
60.246.236.14,1
60.246.220.79,1
62.168.231.101,1
62.176.227.249,1
59.94.33.113,1
64.118.8.132,1
64.114.223.140,1
64.111.19.188,1
64.110.134.120,1
64.1.31.11,1
63.97.233.17,1
63.92.243.235,1
63.88.40.4,1
63.76.4.61,1
63.249.246.67,1
63.249.146.75,1
63.246.94.190,1
63.241.40.134,1
63.241.33.150,1
63.241.226.73,1
63.231.69.235,1
63.215.196.52,1
63.165.163.21,1
63.158.122.229,1
63.155.63.140,1
63.153.176.6,1
63.143.74.83,1
63.143.228.3,1
63.143.224.108,1
63.143.114.109,1
63.141.230.65,1
63.141.224.13,1
63.141.204.394,1
63.141.204.350,1
63.140.125.137,1
64.114.29.231,1
64.119.200.252,1
62.178.212.11,1
64.119.204.96,1
64.231.70.120,1
64.231.206.22,1
64.231.205.81,1
64.231.163.136,1
64.231.102.246,1
64.222.65.238,1
64.210.42.253,1
64.20.6.60,1
64.199.226.78,1
64.199.207.92,1
64.189.224.186,1
64.189.159.169,1
64.187.105.215,1
64.15.83.147,1
64.150.244.54,1
64.150.225.17,1
64.150.11.31,1
64.150.11.30,1
64.149.137.21,1
64.141.193.32,1
64.136.220.228,1
64.134.185.104,1
64.134.11.126,1
64.132.64.137,1
64.130.170.87,1
64.127.66.20,1
64.127.64.176,1
64.126.7.68,1
64.124.11.12,1
63.139.65.3,1
63.138.172.11,1
63.135.255.34,1
63.131.169.54,1
62.232.0.100,1
62.23.189.216,1
62.228.72.215,1
62.228.149.132,1
62.227.203.143,1
62.224.233.198,1
62.224.148.148,1
62.224.119.208,1
62.221.63.213,1
62.216.38.180,1
62.216.150.6,1
62.214.78.182,1
62.212.236.192,1
62.210.129.248,1
62.210.106.87,1
62.209.9.973,1
62.209.9.781,1
62.209.14.146,1
62.205.135.218,1
62.197.243.218,1
62.197.242.84,1
62.195.116.243,1
62.189.167.151,1
62.183.127.85,1
62.183.124.20,1
62.182.204.251,1
62.18.94.125,1
62.18.153.79,1
62.178.37.193,1
62.232.142.12,1
62.232.177.44,1
62.234.124.207,1
62.57.107.105,1
63.128.98.64,1
63.117.201.122,1
63.115.57.4,1
62.94.94.229,1
62.94.63.236,1
62.80.204.169,1
62.80.190.96,1
62.80.182.254,1
62.80.168.125,1
62.72.73.188,1
62.65.155.180,1
62.61.252.60,1
62.6.252.20,1
62.52.178.31,1
62.235.146.217,1
62.47.7.52,1
62.45.187.43,1
62.45.145.222,1
62.45.121.94,1
62.44.134.229,1
62.41.129.105,1
62.4.57.42,1
62.4.55.93,1
62.31.243.192,1
62.25.109.214,1
62.25.109.211,1
62.24.75.25,1
62.235.151.35,1
59.94.72.17,1
59.93.166.212,1
64.233.173.143,1
52.23.234.194,1
52.201.248.56,1
52.175.25.7,1
52.17.98.43,1
51.9.222.38,1
51.9.195.200,1
51.9.126.105,1
51.7.6.58,1
51.7.62.110,1
51.6.149.135,1
51.39.205.210,1
51.39.173.16,1
51.39.166.152,1
51.39.129.157,1
51.37.79.16,1
51.37.37.166,1
51.37.106.181,1
51.36.234.46,1
51.36.141.204,1
51.36.118.106,1
51.255.74.23,1
51.255.198.43,1
51.254.42.141,1
51.254.253.57,1
51.254.241.201,1
51.254.232.28,1
51.254.198.179,1
51.254.153.203,1
51.235.237.104,1
51.235.193.91,1
52.207.224.219,1
52.24.42.9,1
54.162.4.125,1
52.26.87.65,1
54.159.207.9,1
54.158.91.209,1
54.152.123.155,1
52.91.3.99,1
52.91.246.62,1
52.90.236.117,1
52.90.155.92,1
52.78.75.220,1
52.71.155.180,1
52.7.123.166,1
52.58.28.149,1
52.57.69.173,1
52.57.6.86,1
52.57.51.154,1
52.57.41.119,1
52.57.30.125,1
52.57.19.196,1
52.57.17.32,1
52.48.25.104,1
52.42.214.99,1
52.42.195.229,1
52.39.230.34,1
52.38.236.247,1
52.36.195.125,1
52.36.18.214,1
52.29.83.142,1
52.29.252.106,1
52.28.86.194,1
52.27.103.150,1
51.235.146.110,1
51.235.13.24,1
51.179.32.106,1
51.175.95.81,1
50.68.72.49,1
50.68.241.172,1
50.68.18.223,1
50.68.124.236,1
50.66.38.83,1
50.66.13.98,1
50.66.113.189,1
50.65.20.141,1
50.59.212.47,1
50.54.212.95,1
50.53.155.109,1
50.53.139.63,1
50.51.65.13,1
50.5.132.41,1
50.48.81.239,1
50.46.220.139,1
50.43.45.30,1
50.4.169.72,1
50.4.150.7,1
50.39.208.144,1
50.38.65.46,1
50.38.250.34,1
50.36.99.219,1
50.33.195.209,1
50.32.210.176,1
50.3.135.233,1
50.30.36.237,1
50.30.23.7,1
50.29.216.143,1
50.69.164.19,1
50.7.78.237,1
50.71.193.131,1
50.90.37.230,1
51.175.183.146,1
51.171.133.203,1
50.99.224.247,1
50.99.191.178,1
50.99.128.12,1
50.98.174.47,1
50.97.233.132,1
50.95.237.27,1
50.94.89.127,1
50.93.115.184,1
50.92.147.245,1
50.92.141.111,1
50.92.107.183,1
50.90.200.166,1
50.72.25.51,1
50.89.27.134,1
50.89.178.46,1
50.88.235.219,1
50.86.55.111,1
50.86.51.86,1
50.82.204.69,1
50.80.41.104,1
50.79.212.96,1
50.78.36.254,1
50.78.24.183,1
50.77.102.51,1
50.73.87.144,1
50.73.120.108,1
54.160.219.142,1
54.164.130.190,1
59.92.197.76,1
59.149.127.211,1
59.145.226.231,1
59.133.10.31,1
59.125.215.166,1
59.125.149.196,1
59.124.140.77,1
59.12.91.13,1
59.120.87.172,1
59.100.39.98,1
59.100.250.76,1
58.97.153.203,1
58.96.175.111,1
58.93.120.134,1
58.9.71.169,1
58.9.70.198,1
58.9.225.245,1
58.84.204.193,1
58.7.231.230,1
58.68.87.16,1
58.68.48.77,1
58.65.14.28,1
58.27.217.77,1
58.26.27.120,1
58.252.110.199,1
58.247.125.207,1
58.215.136.142,1
58.209.130.231,1
58.20.82.191,1
58.190.175.146,1
58.189.212.51,1
59.145.99.53,1
59.149.61.252,1
54.171.200.85,1
59.149.78.81,1
59.91.201.112,1
59.90.184.110,1
59.89.55.52,1
59.89.150.220,1
59.88.143.125,1
59.86.216.15,1
59.84.208.78,1
59.61.87.222,1
59.57.243.118,1
59.34.2.97,1
59.34.2.96,1
59.189.81.171,1
59.184.134.151,1
59.183.17.207,1
59.181.116.136,1
59.178.35.203,1
59.177.1.114,1
59.172.176.98,1
59.172.1.26,1
59.171.9.15,1
59.167.133.139,1
59.162.178.252,1
59.160.109.180,1
59.157.160.128,1
59.156.31.59,1
59.153.127.73,1
59.153.115.233,1
59.153.113.197,1
59.152.197.116,1
58.189.116.175,1
58.188.43.113,1
58.187.168.254,1
58.186.60.195,1
54.85.99.225,1
54.85.114.148,1
54.84.139.135,1
54.83.30.145,1
54.69.179.19,1
54.67.69.174,1
54.243.53.150,1
54.243.143.221,1
54.227.191.48,1
54.225.104.198,1
54.221.199.149,1
54.211.104.256,1
54.210.157.23,1
54.209.210.201,1
54.205.238.160,1
54.205.200.147,1
54.204.20.254,1
54.204.20.253,1
54.199.198.86,1
54.198.154.160,1
54.197.29.206,1
54.197.202.85,1
54.196.221.41,1
54.193.147.110,1
54.187.193.31,1
54.183.22.211,1
54.183.145.126,1
54.177.216.193,1
54.172.199.239,1
56.0.84.29,1
56.0.84.30,1
58.10.64.46,1
58.153.150.151,1
58.186.25.182,1
58.182.69.125,1
58.182.121.130,1
58.181.180.140,1
58.176.222.191,1
58.167.90.244,1
58.166.131.242,1
58.165.155.44,1
58.164.9.133,1
58.164.7.119,1
58.160.210.8,1
58.158.153.224,1
58.153.178.248,1
58.153.110.18,1
58.10.65.24,1
58.146.124.68,1
58.142.238.82,1
58.137.78.230,1
58.137.212.5,1
58.126.6.52,1
58.120.32.69,1
58.120.24.119,1
58.120.140.60,1
58.11.81.157,1
58.11.43.201,1
58.11.122.70,1
58.107.231.233,1
58.10.71.243,1
64.231.96.149,1
64.234.107.106,1
69.157.71.82,1
68.110.95.147,1
68.109.196.96,1
68.108.59.183,1
68.108.154.102,1
68.108.100.164,1
68.107.217.116,1
68.107.205.28,1
68.105.255.37,1
68.104.35.229,1
68.104.1.249,1
68.103.35.82,1
68.103.181.254,1
68.101.97.179,1
68.101.189.163,1
68.101.126.103,1
68.100.9.197,1
68.0.177.164,1
67.90.238.132,1
67.89.226.100,1
67.87.248.70,1
67.86.99.177,1
67.86.83.77,1
67.86.239.24,1
67.85.126.128,1
67.84.157.214,1
67.82.234.13,1
67.82.217.249,1
67.81.181.64,1
67.80.34.96,1
67.80.254.118,1
68.109.3.251,1
68.111.183.167,1
68.15.125.123,1
68.112.197.128,1
68.150.38.131,1
68.150.176.88,1
68.150.109.114,1
68.148.10.215,1
68.146.94.173,1
68.146.252.106,1
68.146.184.43,1
68.146.169.27,1
68.145.254.242,1
68.145.225.115,1
68.144.140.20,1
68.14.201.167,1
68.135.49.116,1
68.134.16.80,1
68.132.126.231,1
68.132.106.52,1
68.131.29.8,1
68.13.58.3,1
68.127.159.47,1
68.125.48.257,1
68.12.81.83,1
68.12.3.23,1
68.119.73.203,1
68.118.249.67,1
68.118.186.256,1
68.117.86.149,1
68.117.18.160,1
68.116.95.127,1
68.113.228.196,1
67.78.176.148,1
67.71.88.99,1
67.71.186.228,1
67.70.68.81,1
67.229.35.253,1
67.229.34.158,1
67.229.166.100,1
67.229.163.44,1
67.229.144.36,1
67.229.135.22,1
67.229.134.190,1
67.229.128.62,1
67.229.128.55,1
67.216.174.70,1
67.216.122.29,1
67.216.108.97,1
67.214.121.39,1
67.213.80.182,1
67.211.216.149,1
67.211.124.66,1
67.21.16.184,1
67.210.67.86,1
67.208.190.4,1
67.205.134.73,1
67.204.249.9,1
67.2.52.246,1
67.20.249.48,1
67.20.175.135,1
67.198.47.160,1
67.198.188.41,1
67.198.137.44,1
67.198.106.105,1
67.197.91.243,1
67.229.78.20,1
67.23.228.184,1
67.23.239.78,1
67.253.119.655,1
67.68.183.85,1
67.61.18.56,1
67.52.7.100,1
67.5.96.134,1
67.5.92.211,1
67.45.112.23,1
67.44.192.17,1
67.42.170.205,1
67.4.243.238,1
67.40.22.129,1
67.255.0.235,1
67.253.67.80,1
67.253.119.815,1
67.251.123.78,1
67.233.179.115,1
67.249.244.14,1
67.246.76.32,1
67.246.10.225,1
67.245.134.240,1
67.243.86.149,1
67.243.74.176,1
67.243.18.175,1
67.241.37.198,1
67.240.99.68,1
67.236.112.250,1
67.235.181.141,1
67.234.214.207,1
67.234.207.110,1
68.15.11.107,1
68.15.154.38,1
67.189.86.38,1
69.119.112.211,1
69.117.90.237,1
69.117.171.52,1
69.117.136.161,1
69.117.134.33,1
69.115.54.214,1
69.115.10.239,1
69.113.57.120,1
69.113.161.64,1
69.113.122.129,1
69.112.33.38,1
68.99.32.91,1
68.98.49.93,1
68.98.33.123,1
68.98.237.157,1
68.96.116.22,1
68.91.224.231,1
68.84.70.103,1
68.84.233.79,1
68.84.220.7,1
68.84.161.105,1
68.83.146.201,1
68.80.58.88,1
68.80.242.44,1
68.71.176.27,1
68.7.140.140,1
68.70.81.150,1
